Engine,Kilometers_Driven,Mileage,New_Price,Power,S.No.,Seats,Year,Owner_Type,Fuel_Type,Transmission,Name,Location,Price
1497.0,4900.0,21.5,1147000,108.5,3587.0,5,2018.0,0,1,1,0,0,922000.0
814.0,70000.0,21.1,2277955,55.2,3588.0,5,2013.0,0,4,1,2,1,180000.0
1405.0,100000.0,13.5,2277942,72.85724513611035,3589.0,5,2005.0,2,1,1,0,0,130000.0
2993.0,65266.0,14.69,2277959,258.0,3590.0,5,2015.0,0,1,0,3,2,3175000.0
1248.0,54569.0,20.77,2277962,88.76,3591.0,7,2014.0,0,1,1,2,1,599000.0
1198.0,51361.0,18.0,2277963,86.7,3592.0,5,2015.0,0,4,1,2,2,494000.00000000006
1388.0,125000.0,16.6,2277931,68.0,3593.0,5,2007.0,3,4,1,2,1,150000.0
1799.0,66000.0,13.5,2277957,130.0,3594.0,5,2008.0,3,4,1,2,2,325000.0
1061.0,65047.0,17.3,2277957,57.5,3595.0,5,2007.0,0,3,1,2,0,195000.0
1248.0,22281.0,20.77,2277976,88.8,3596.0,7,2014.0,0,1,1,2,1,650000.0
1120.0,63210.0,24.0,2277958,70.0,3597.0,5,2013.0,0,1,1,2,1,371000.0
1197.0,31000.0,20.14,2277972,81.86,3598.0,5,2018.0,0,4,1,2,3,500000.0
1086.0,60000.0,19.81,2277960,68.05,3599.0,5,2008.0,0,4,1,2,0,199000.0
1198.0,32006.0,18.0,2277972,86.7,3600.0,5,2017.0,0,4,1,2,3,425000.0
2698.0,78000.0,12.4,2277953,179.5,3601.0,5,2009.0,0,1,0,3,0,800000.0
1197.0,9489.0,20.36,2277982,78.9,3602.0,5,2011.0,0,4,1,2,3,295000.0
799.0,5000.0,25.17,490000,53.3,3603.0,5,2018.0,0,4,1,4,3,350000.0
1968.0,60000.0,15.2,2277960,140.8,3604.0,5,2012.0,2,1,0,3,1,1600000.0
796.0,50000.0,22.74,2277964,47.3,3605.0,5,2015.0,0,4,1,2,1,275000.0
1497.0,53000.0,17.8,2277963,117.3,3606.0,5,2015.0,0,4,1,2,1,695000.0
1796.0,64000.0,11.74,2277958,186.0,3607.0,5,2011.0,2,4,0,3,1,1250000.0
2967.0,43827.0,13.22,2277968,241.4,3608.0,5,2017.0,0,1,0,3,2,3683000.0
1199.0,36431.0,16.2,2277970,74.0,3609.0,5,2011.0,0,4,1,2,3,270000.0
1396.0,35000.0,21.38,2277971,88.7,3610.0,5,2017.0,0,1,1,2,3,990000.0
1497.0,94832.0,17.0,2277944,118.0,3611.0,5,2011.0,0,4,1,2,2,383000.0
1497.0,88381.0,17.0,2277947,118.0,3612.0,5,2012.0,0,4,1,2,2,525000.0
1598.0,45194.0,22.7,2277966,118.0,3613.0,5,2016.0,0,1,1,2,0,775000.0
1586.0,66000.0,16.51,2277957,103.2,3614.0,5,2010.0,2,4,1,2,3,246000.0
1248.0,38578.0,23.4,2277969,74.0,3615.0,5,2014.0,0,1,1,2,0,396000.0
1248.0,40000.0,20.77,2277968,88.8,3616.0,7,2015.0,0,1,1,2,0,825000.0
1197.0,20632.0,18.6,2277977,81.83,3617.0,5,2018.0,0,4,1,2,2,758000.0
1120.0,73042.0,24.0,2277954,70.0,3618.0,5,2014.0,0,1,1,2,0,399000.0
1497.0,54257.0,17.4,2277962,117.3,3619.0,5,2014.0,0,4,1,2,1,625000.0
1598.0,93000.0,20.5,2277945,103.5,3620.0,5,2013.0,0,1,1,4,0,500000.0
2987.0,102000.0,11.0,2277942,198.5,3621.0,5,2005.0,2,1,0,3,0,465000.00000000006
2199.0,28881.0,13.01,2277974,194.3,3622.0,7,2016.0,0,1,0,2,2,2137000.0
796.0,52195.0,19.7,2277963,46.3,3623.0,5,2007.0,0,4,1,2,0,175000.0
2499.0,20422.0,12.4,2277978,134.0,3624.0,5,2018.0,0,1,1,3,2,1609000.0
1396.0,38000.0,24.8,2277969,88.7,3625.0,5,2012.0,0,1,1,2,0,410000.0
1399.0,92885.0,20.0,2277945,68.0,3626.0,5,2015.0,0,1,1,2,2,356000.0
1497.0,43000.0,17.0,2277967,118.0,3627.0,5,2010.0,2,4,1,2,3,421000.0
1248.0,70478.0,17.8,2277955,77.76747191763116,3628.0,5,2016.0,0,1,1,2,2,686000.0
1582.0,57000.0,23.9,2277961,126.2,3629.0,5,2015.0,0,1,1,2,1,660000.0
1591.0,32434.0,13.0,2277972,121.3,3630.0,5,2018.0,0,4,0,2,2,1435000.0
1498.0,32000.0,22.7,2277972,89.84,3631.0,5,2017.0,0,1,1,2,0,950000.0
2993.0,59000.0,11.2,2277961,241.0,3632.0,4,2011.0,0,1,0,3,1,2190000.0
1995.0,76467.0,18.12,2277953,190.0,3633.0,5,2016.0,0,1,0,3,2,3045000.0
1498.0,100000.0,25.83,2277942,99.0,3634.0,5,2016.0,0,1,1,2,0,510000.0
1591.0,37086.0,17.0,2277970,121.3,3635.0,5,2013.0,0,4,0,2,3,544000.0
1399.0,135000.0,13.8,2277927,68.0,3636.0,5,2010.0,0,1,1,2,1,160000.0
1968.0,54862.0,17.68,2277963,174.33,3637.0,5,2014.0,0,1,0,3,2,1667000.0000000002
2354.0,67758.0,10.8,2277957,162.33863553926335,3638.0,5,2010.0,0,4,1,2,0,950000.0
1396.0,56200.0,15.0,2277961,98.6,3639.0,5,2012.0,0,4,0,2,3,385000.0
2755.0,169006.0,14.24,3669000,174.5,3640.0,7,2011.0,0,1,1,4,2,1064000.0
799.0,20229.0,25.17,2277977,53.3,3641.0,5,2016.0,0,4,1,4,2,350000.0
995.0,62000.0,18.0,2277959,62.0,3642.0,5,2008.0,3,4,1,0,0,110000.0
1599.0,51500.0,16.2,2277964,103.2,3643.0,5,2011.0,2,4,1,2,0,260000.0
1995.0,69000.0,18.88,2277956,184.0,3644.0,5,2012.0,0,1,0,3,0,1850000.0
1086.0,167000.0,0.0,2277912,55.46419226253147,3645.0,5,2004.0,0,4,1,2,2,135000.0
1248.0,62476.0,26.59,2277959,74.0,3646.0,5,2015.0,0,1,1,2,0,795000.0
1186.0,60500.0,25.4,2277959,73.97,3647.0,5,2017.0,0,1,1,2,1,549000.0
1199.0,17978.0,19.0,1010000,88.7,3648.0,5,2017.0,0,4,0,2,3,695000.0
1405.0,300000.0,17.0,2277854,70.0,3649.0,5,2008.0,0,1,1,0,1,100000.0
1399.0,123000.0,17.8,2277932,67.0,3650.0,5,2013.0,2,1,1,2,0,445000.0
1248.0,45296.0,25.1,1253000,88.5,3651.0,5,2016.0,0,1,1,2,0,699000.0
1586.0,77325.0,15.6,2277952,104.68,3652.0,5,2008.0,0,4,1,2,2,351000.0
1197.0,25858.0,21.4,2277975,83.1,3653.0,5,2018.0,0,4,0,2,2,754000.0
1248.0,120000.0,23.2,2277933,73.94,3654.0,5,2016.0,0,1,1,2,2,365000.0
1582.0,22000.0,19.5,2277977,126.24,3655.0,5,2016.0,0,1,0,2,0,1600000.0
995.0,11000.0,16.2,2277981,62.1,3656.0,5,2012.0,0,4,1,0,0,140000.0
1197.0,3900.0,18.6,2277984,81.83,3657.0,5,2017.0,0,4,1,2,3,645000.0
1120.0,106092.0,24.4,2277939,71.0,3658.0,5,2016.0,0,1,1,2,0,440000.00000000006
1199.0,27000.0,19.0,2277974,88.7,3659.0,5,2015.0,0,4,0,2,1,595000.0
1198.0,11000.0,19.4,2277981,86.8,3660.0,5,2013.0,0,4,1,2,0,390000.0
2143.0,39753.0,13.0,2277969,201.1,3661.0,5,2016.0,0,1,0,3,2,3528000.0
2179.0,39800.0,17.6,2087000,153.86,3662.0,7,2017.0,0,1,1,0,3,1425000.0
1120.0,73000.0,24.4,2277954,71.0,3663.0,5,2017.0,0,1,1,2,3,450000.0
1498.0,55000.0,22.7,2277962,89.84,3664.0,5,2015.0,0,1,1,2,3,750000.0
624.0,18351.0,21.9,2277978,37.48,3665.0,4,2017.0,0,4,0,0,2,341000.0
1198.0,45000.0,19.4,2277966,86.8,3666.0,5,2013.0,2,4,1,2,3,325000.0
1248.0,112200.0,24.52,2277937,88.5,3667.0,7,2016.0,0,1,1,2,0,830000.0000000001
1197.0,29000.0,20.36,2277973,78.9,3668.0,5,2010.0,0,4,1,2,2,345000.0
1086.0,57309.0,17.0,2277961,67.33139782690819,3669.0,5,2007.0,0,4,1,2,0,210000.0
2179.0,53392.0,16.0,2277963,140.0,3670.0,7,2015.0,0,1,1,4,3,1195000.0
1598.0,71000.0,20.54,2277955,103.6,3671.0,5,2010.0,0,1,1,2,0,425000.0
2179.0,93000.0,14.0,2277946,138.1,3672.0,7,2014.0,0,1,1,0,0,825000.0
2354.0,119000.0,10.2,2277934,180.0,3673.0,5,2010.0,0,4,1,2,0,595000.0
1196.0,42225.0,15.1,498000,73.0,3674.0,7,2016.0,0,4,1,2,2,430000.0
1248.0,65000.0,22.9,2277957,74.0,3675.0,5,2012.0,0,1,1,2,0,390000.0
1197.0,27809.0,21.4,2277974,83.1,3676.0,5,2016.0,0,4,0,2,3,641000.0
2179.0,65100.0,15.1,2277958,140.0,3677.0,7,2015.0,0,1,1,4,2,836000.0
1197.0,51000.0,19.1,2277964,82.0,3678.0,5,2014.0,0,4,1,2,0,385000.0
2143.0,10000.0,19.27,2277982,167.62,3679.0,5,2017.0,0,1,0,3,0,3600000.0
1798.0,54895.0,13.14,2277962,160.0,3680.0,5,2011.0,0,4,1,4,0,750000.0
1498.0,80768.0,20.14,2277951,88.73,3681.0,5,2015.0,0,1,1,2,0,570000.0
1197.0,12076.0,20.89,590000,81.8,3682.0,5,2019.0,0,4,1,2,2,550000.0
1248.0,49000.0,25.2,2277964,74.0,3683.0,5,2016.0,0,1,1,2,0,590000.0
1497.0,42366.0,17.8,2277968,117.3,3684.0,5,2015.0,0,4,1,2,3,775000.0
2993.0,68000.0,11.5,2277958,235.0,3685.0,5,2010.0,0,1,0,3,0,1800000.0
1896.0,122397.0,17.5,2277933,106.0,3686.0,5,2008.0,0,1,1,4,0,440000.00000000006
1197.0,50534.0,17.21,1166000,103.5,3687.0,5,2017.0,0,4,0,2,2,827000.0
1461.0,55300.0,19.87,2277962,83.8,3688.0,5,2014.0,0,1,1,4,0,475000.0
1497.0,73095.0,16.8,2277954,118.0,3689.0,5,2008.0,0,4,0,2,0,380000.0
1598.0,51100.0,20.54,2277964,103.6,3690.0,5,2011.0,0,1,1,2,0,340000.0
1197.0,13436.0,18.9,2277980,82.0,3691.0,5,2016.0,2,4,1,2,3,470000.0
1388.0,76000.0,16.6,2277953,68.0,3692.0,5,2008.0,2,4,1,2,3,149000.0
1120.0,63141.0,24.4,2277958,71.0,3693.0,5,2016.0,2,1,1,2,3,450000.0
1498.0,74885.0,25.8,2277953,98.6,3694.0,5,2014.0,0,1,1,2,0,540000.0
1497.0,14000.0,18.0,2277980,117.3,3695.0,5,2016.0,0,4,0,2,0,1150000.0
1461.0,56000.0,20.4,2277962,108.5,3696.0,5,2012.0,2,1,1,4,3,350000.0
1995.0,46000.0,22.48,6371000,190.0,3697.0,5,2010.0,0,1,0,3,0,1650000.0
1586.0,51800.0,15.5,2277964,103.3,3698.0,5,2012.0,0,4,1,2,3,390000.0
1497.0,81000.0,16.4,2277951,78.0,3699.0,5,2007.0,0,4,0,2,0,325000.0
1198.0,17370.0,17.0,2277978,73.75,3700.0,5,2018.0,0,4,1,2,2,584000.0
1198.0,18456.0,17.0,2277978,73.75,3701.0,5,2016.0,0,4,1,2,0,575000.0
1968.0,59000.0,16.55,2277961,140.0,3702.0,5,2010.0,0,1,0,3,1,1000000.0
998.0,141537.0,18.9,2277923,67.1,3703.0,5,2006.0,2,4,1,2,3,105000.0
1582.0,51000.0,19.08,2277964,126.32,3704.0,5,2013.0,0,1,0,2,1,564000.0
2143.0,29311.0,17.9,6456999,170.0,3705.0,5,2019.0,0,1,0,3,2,5097000.0
1995.0,31000.0,21.76,6088000,190.0,3706.0,5,2016.0,0,1,0,3,3,2995000.0
1498.0,80000.0,24.2,2277951,98.6,3707.0,7,2014.0,2,1,1,2,3,485000.0
1582.0,33000.0,17.01,2277972,126.2,3708.0,5,2016.0,0,1,0,2,0,1450000.0
1497.0,71556.0,17.0,2277955,118.0,3709.0,5,2011.0,0,4,1,2,0,550000.0
1399.0,85000.0,17.8,2277949,68.0,3710.0,5,2011.0,0,1,1,2,2,320000.0
1248.0,91000.0,26.59,2277946,74.0,3711.0,5,2016.0,0,1,1,2,0,450000.0
2143.0,73187.0,13.0,2277955,204.0,3712.0,5,2015.0,0,1,0,3,2,3072000.0
1991.0,232000.0,11.5,2277884,147.9,3713.0,7,2009.0,0,1,1,0,1,350000.0
2494.0,127079.0,12.8,2277931,102.0,3714.0,7,2007.0,0,1,1,4,2,699000.0
1493.0,58816.0,17.21,2277960,100.0,3715.0,7,2014.0,0,1,1,4,2,345000.0
1497.0,63818.0,17.4,2277958,117.3,3716.0,5,2015.0,0,4,1,2,2,657000.0
1968.0,40000.0,17.11,2277969,174.33,3717.0,5,2014.0,0,1,0,3,0,1750000.0
1199.0,77445.0,22.07,2277952,73.9,3718.0,5,2013.0,0,1,1,2,1,375000.0
1497.0,14000.0,14.8,1323000,121.36,3719.0,5,2017.0,0,4,0,2,3,999000.0
2494.0,85122.0,12.99,2277950,100.0,3720.0,7,2012.0,0,1,1,4,0,819999.9999999999
1493.0,123000.0,13.0,2277932,100.0,3721.0,5,2005.0,3,4,1,2,1,110000.0
1586.0,61000.0,22.1,2277959,85.7,3722.0,5,2015.0,0,0,1,2,2,389000.0
796.0,63714.0,24.7,2277958,47.3,3723.0,5,2015.0,0,4,1,2,0,245000.00000000003
2987.0,53000.0,8.7,2277964,224.34,3724.0,5,2009.0,0,1,0,3,3,1375000.0
1248.0,60000.0,26.59,2277960,74.0,3725.0,5,2017.0,0,1,1,2,0,300000.0
1248.0,33000.0,24.3,1106000,88.5,3726.0,5,2017.0,0,1,1,2,0,925000.0
2400.0,31000.0,13.2,2277973,215.0,3727.0,5,2013.0,0,1,0,3,3,1764999.9999999998
2982.0,79000.0,12.55,2277953,168.5,3728.0,7,2014.0,0,1,0,4,1,1825000.0
1396.0,67914.0,23.0,2277956,90.0,3729.0,5,2013.0,0,1,1,2,2,345000.0
1968.0,58970.0,17.11,2277961,174.33,3730.0,5,2015.0,0,1,0,3,2,2375000.0
1461.0,60000.0,19.64,1721000,108.5,3731.0,5,2013.0,2,1,1,2,3,545000.0
998.0,35225.0,23.1,656000,67.04,3732.0,5,2017.0,0,4,0,2,2,525000.0
1298.0,69496.0,15.9,2277955,81.82109338126293,3733.0,5,2005.0,0,4,1,2,1,110000.0
1197.0,62282.0,16.95,2277959,78.9,3734.0,5,2012.0,0,4,0,2,1,290000.0
1995.0,80000.0,22.69,4720000,190.0,3735.0,5,2010.0,0,1,0,3,0,1420000.0
1197.0,43698.0,18.9,2277967,82.0,3736.0,5,2018.0,0,4,1,2,2,580000.0
1197.0,28052.0,18.9,2277974,82.0,3737.0,5,2017.0,0,4,0,2,2,722000.0
1197.0,29091.0,18.9,682000,81.86,3738.0,5,2016.0,0,4,1,2,2,487000.0
1198.0,63000.0,16.47,2277958,74.0,3739.0,5,2013.0,0,4,1,2,1,330000.0
1497.0,91000.0,17.7,2277946,78.0,3740.0,5,2007.0,2,4,1,2,0,300000.0
2143.0,30000.0,17.9,2277974,136.0,3741.0,5,2014.0,0,1,0,3,0,2600000.0
796.0,24571.0,14.0,2277975,35.0,3742.0,5,2017.0,0,4,1,2,0,290000.0
1591.0,45000.0,15.74,2277967,121.3,3743.0,5,2014.0,0,4,0,2,2,750000.0
796.0,24617.0,22.74,2277975,47.3,3744.0,5,2015.0,0,4,1,2,0,236000.0
1248.0,26927.0,24.3,1256000,88.5,3745.0,5,2017.0,0,1,1,2,2,1139000.0
2179.0,87736.0,15.1,2277948,140.0,3746.0,7,2013.0,0,1,1,4,2,702000.0
1248.0,35299.0,24.3,1014000,88.5,3747.0,5,2016.0,0,1,1,2,1,800000.0
1197.0,51612.0,18.6,2277963,81.83,3748.0,5,2017.0,0,4,1,2,2,711000.0
1796.0,55300.0,10.0,2277962,157.7,3749.0,5,1998.0,0,1,0,3,3,390000.0
796.0,65090.0,19.7,2277957,46.3,3750.0,5,2009.0,0,4,1,2,0,215000.0
1198.0,40000.0,18.0,2277968,86.7,3751.0,5,2013.0,0,4,1,2,0,325000.0
2993.0,38467.0,12.65,16000000,255.0,3752.0,5,2015.0,0,1,0,1,2,7066000.0
1120.0,71904.0,24.0,2277954,70.0,3753.0,5,2013.0,0,1,1,2,3,461000.00000000006
1799.0,87000.0,13.5,2277948,130.0,3754.0,5,2008.0,0,4,1,2,3,235000.0
1120.0,33000.0,24.0,2277971,70.0,3755.0,5,2014.0,2,1,1,2,0,405000.0
796.0,22100.0,16.1,2277976,37.0,3756.0,4,2009.0,2,4,1,2,1,80000.0
1364.0,59589.0,23.59,2277960,67.1,3757.0,5,2014.0,0,1,1,4,0,560000.0
1396.0,44000.0,22.54,2277967,88.73,3758.0,5,2015.0,0,1,1,2,1,535000.0
998.0,12000.0,24.07,482000,67.1,3759.0,5,2017.0,0,4,1,2,3,325000.0
1995.0,66000.0,17.05,2277958,184.0,3760.0,5,2012.0,2,1,0,3,3,1150000.0
998.0,38009.0,23.1,2277969,67.04,3761.0,5,2016.0,0,4,0,2,3,425000.0
1798.0,35000.0,13.7,2277971,157.75,3762.0,5,2009.0,2,4,0,4,3,445000.0
2498.0,70000.0,14.0,2277956,112.0,3763.0,7,2009.0,0,1,1,4,3,285000.0
2179.0,86000.0,15.1,2277949,140.0,3764.0,7,2014.0,0,1,1,4,1,785000.0
1197.0,32000.0,19.1,2277972,85.8,3765.0,5,2016.0,0,4,1,2,3,530000.0
999.0,15000.0,18.88,2277979,123.24,3766.0,5,2017.0,0,4,1,2,3,800000.0
1364.0,69918.0,21.43,2277955,87.2,3767.0,5,2014.0,0,1,1,4,2,943000.0
1197.0,39000.0,18.5,2277969,80.0,3768.0,5,2012.0,0,4,1,2,3,275000.0
1461.0,1011.0,20.37,2277986,108.45,3769.0,5,2018.0,0,1,1,4,3,1350000.0
2987.0,85000.0,11.0,2277950,198.5,3770.0,5,2009.0,0,1,0,3,0,999000.0
998.0,46663.0,21.1,2277965,100.0,3771.0,5,2017.0,0,4,1,2,0,695000.0
1498.0,27000.0,17.97,2277974,99.6,3772.0,5,2015.0,0,4,0,2,0,675000.0
1197.0,15000.0,18.9,2277979,82.0,3773.0,5,2015.0,0,4,0,2,0,550000.0
1462.0,10575.0,21.56,1111000,103.25,3774.0,5,2018.0,0,4,1,2,2,918000.0
1197.0,12500.0,19.1,2277981,82.0,3775.0,5,2014.0,0,4,1,2,1,415000.00000000006
1582.0,52000.0,22.32,2277963,126.32,3776.0,5,2012.0,0,1,1,2,0,650000.0
1197.0,49818.0,21.5,544000,81.8,3777.0,5,2015.0,0,4,1,2,2,411000.00000000006
1493.0,90000.0,16.8,2277947,110.0,3778.0,5,2008.0,2,1,1,2,0,225000.0
1197.0,52207.0,17.71,2277963,78.9,3779.0,5,2015.0,0,4,1,4,2,456000.0
2498.0,167362.0,11.68,2277913,112.0,3780.0,7,2013.0,0,1,1,4,3,400000.0
1364.0,49894.0,23.59,2277964,67.06,3781.0,5,2015.0,0,1,1,4,2,527000.0
2523.0,13024.0,18.06,2277981,63.0,3782.0,7,2019.0,0,1,1,4,2,911000.0
1995.0,128000.0,14.42,2277930,147.6,3783.0,5,2010.0,2,1,1,2,3,620000.0
2755.0,26023.0,11.36,2655000,171.5,3784.0,7,2017.0,0,1,0,4,2,1997000.0
1396.0,42784.0,21.38,2277967,88.7,3785.0,5,2016.0,0,1,1,2,1,1017000.0
1248.0,115000.0,28.4,826000,74.0,3786.0,5,2014.0,0,1,1,2,3,450000.0
1582.0,30529.0,23.9,2277973,126.2,3787.0,5,2019.0,0,1,1,2,2,1428000.0
796.0,14814.0,19.7,2277979,46.3,3788.0,5,2012.0,2,4,1,2,2,247000.00000000003
1248.0,58000.0,23.65,2277960,88.5,3789.0,5,2016.0,0,1,1,2,0,790000.0
814.0,68128.0,21.1,2277956,55.2,3790.0,5,2011.0,0,4,1,2,0,230000.0
1598.0,63220.0,13.24,2277958,102.5,3791.0,5,2013.0,0,4,1,2,0,650000.0
814.0,30000.0,21.1,2277973,55.2,3792.0,5,2016.0,0,4,1,2,0,325000.0
1248.0,27768.0,20.65,1006000,88.7,3793.0,5,2017.0,0,1,1,0,2,585000.0
2143.0,53000.0,14.21,2277963,203.0,3794.0,5,2014.0,2,1,0,3,0,2900000.0
1968.0,87652.0,14.16,2277948,174.3,3795.0,5,2014.0,2,1,0,3,2,2571000.0
1596.0,94873.0,15.3,2277944,101.0,3796.0,5,2008.0,2,4,1,2,0,185000.0
1995.0,56000.0,18.88,2277962,184.0,3797.0,5,2015.0,0,1,0,3,3,2275000.0
998.0,18678.0,21.1,2277978,100.0,3798.0,5,2018.0,0,4,1,2,2,832000.0
2143.0,30000.0,14.21,2277974,203.0,3799.0,5,2014.0,0,1,0,3,1,2600000.0
2953.0,129000.0,12.8,2277930,193.86691282808647,3800.0,6,2012.0,0,1,0,2,3,700000.0
1197.0,59000.0,20.36,2277960,78.9,3801.0,5,2013.0,0,4,1,2,0,345000.0
1197.0,13000.0,18.9,2277980,82.0,3802.0,5,2017.0,0,4,1,2,3,515000.00000000006
1198.0,74325.0,19.4,2277953,86.8,3803.0,5,2014.0,0,4,1,2,2,351000.0
1396.0,45000.0,21.9,2277966,88.76,3804.0,5,2015.0,0,1,1,2,0,345000.0
1198.0,57000.0,16.47,2277961,73.9,3805.0,5,2013.0,0,4,1,2,3,375000.0
1493.0,125943.0,13.0,2277931,100.0,3806.0,5,2001.0,2,4,1,2,3,145000.0
1896.0,80000.0,18.7,2277951,66.0,3807.0,5,2008.0,0,1,1,4,1,220000.00000000003
2499.0,154000.0,13.1,2277919,141.0,3808.0,7,2010.0,0,1,1,2,0,799000.0
1991.0,62000.0,18.3,2277959,147.9,3809.0,5,2013.0,2,1,1,0,2,675000.0
1586.3166758171265,27000.0,14.0,2277974,117.48789184597376,3810.0,5,2013.0,0,4,0,2,0,1199000.0
1498.0,45000.0,24.2,2277966,98.6,3811.0,7,2014.0,0,1,1,2,0,500000.0
1248.0,105000.0,20.77,2277940,88.76,3812.0,7,2012.0,2,1,1,2,3,590000.0
1197.0,26000.0,18.9,2277975,82.0,3813.0,5,2013.0,0,4,1,2,3,375000.0
2993.0,30900.0,14.74,2277974,270.9,3814.0,5,2014.0,0,1,0,1,3,2950000.0
1198.0,48000.0,18.0,2277965,86.7,3815.0,5,2014.0,0,4,1,2,0,475000.0
2698.0,112719.0,12.4,2277937,179.5,3816.0,5,2011.0,0,1,0,3,3,1150000.0
1197.0,5000.0,18.6,2277984,81.83,3817.0,5,2017.0,0,4,1,2,0,695000.0
1198.0,16000.0,17.0,2277979,73.75,3818.0,5,2016.0,0,4,1,2,3,540000.0
1997.0,63000.0,13.4,2277959,135.1,3819.0,5,2011.0,0,4,0,4,1,475000.0
998.0,28300.0,24.07,450000,67.1,3820.0,5,2011.0,0,4,1,2,0,215000.0
796.0,49000.0,19.7,2277964,46.3,3821.0,5,2005.0,0,4,1,2,1,90000.0
998.0,12501.0,20.51,2277980,67.04,3822.0,5,2016.0,0,4,1,2,0,350000.0
1248.0,56628.0,20.4,2277961,92.0,3823.0,5,2016.0,0,1,1,0,2,585000.0
1248.0,105000.0,19.3,2277940,73.9,3824.0,5,2010.0,0,1,1,2,3,315000.0
1461.0,52126.0,21.64,2277963,84.8,3825.0,5,2016.0,0,1,1,4,3,600000.0
1197.0,38000.0,18.5,2277969,80.0,3826.0,5,2010.0,0,4,1,2,0,223000.0
1197.0,50000.0,19.1,2277964,82.0,3827.0,5,2016.0,0,4,1,2,2,250000.0
998.0,50230.0,18.9,2277964,67.1,3828.0,5,2015.0,0,4,1,2,2,387000.0
2179.0,31000.0,15.1,2277973,140.0,3829.0,7,2014.0,0,1,1,4,0,950000.0
2982.0,79000.0,12.55,2277953,168.5,3830.0,7,2014.0,0,1,0,4,1,1775000.0
1461.0,130000.0,19.64,2277929,108.45,3831.0,5,2012.0,0,1,1,4,1,375000.0
1086.0,115000.0,17.92,2277935,62.1,3832.0,5,2010.0,2,4,1,2,0,150000.0
1591.0,41500.0,17.01,2277968,121.3,3833.0,5,2013.0,2,4,1,2,3,500000.0
1995.0,54385.0,15.06,2277963,177.0,3834.0,5,2014.0,2,1,0,3,3,1700000.0
1799.0,56361.0,12.9,2277962,130.0,3835.0,5,2011.0,0,4,0,2,2,438000.0
1798.0,22000.0,15.26,5697000,187.74,3836.0,5,2018.0,0,4,0,3,1,4150000.0
998.0,8000.0,20.51,2277982,67.04,3837.0,5,2017.0,0,4,1,2,0,300000.0
1248.0,28741.0,24.3,1256000,88.5,3838.0,5,2018.0,0,1,1,2,2,1100000.0
2720.0,117236.0,11.8,2277935,190.0,3839.0,7,2012.0,2,1,0,1,3,1400000.0
1248.0,30500.0,26.59,2277973,74.0,3840.0,5,2016.0,0,1,0,2,3,765000.0
1591.0,5000.0,17.0,1119000,121.3,3841.0,5,2018.0,0,4,1,2,0,869999.9999999999
1248.0,42000.0,25.47,1333000,88.5,3842.0,7,2016.0,0,1,1,2,0,990000.0
1495.0,32773.0,13.2,2277972,94.0,3843.0,5,2010.0,0,4,1,2,3,205000.0
1197.0,19008.0,17.0,2277978,80.0,3844.0,5,2016.0,0,4,1,2,0,525000.0
1591.0,32542.0,17.0,1167000,121.3,3845.0,5,2012.0,0,4,1,2,2,577000.0
796.0,94753.0,19.7,2277944,46.3,3846.0,5,2010.0,0,4,1,2,0,195000.0
2179.0,70000.0,12.05,2277956,120.0,3847.0,8,2011.0,2,1,1,4,0,745000.0
998.0,68347.0,18.9,2277956,67.1,3848.0,5,2012.0,0,4,1,2,1,260000.0
1197.0,72000.0,17.0,2277954,80.0,3849.0,5,2011.0,2,4,1,2,0,325000.0
1248.0,75014.0,21.1,2277953,73.9,3850.0,5,2010.0,0,1,1,2,0,385000.0
1995.0,65000.0,13.73,2277958,148.0,3851.0,5,2013.0,2,1,0,4,1,750000.0
1995.0,55598.0,22.69,4787000,190.0,3852.0,5,2012.0,0,1,0,3,2,1150000.0
1198.0,50000.0,19.4,2277964,86.8,3853.0,5,2013.0,0,4,1,2,3,325000.0
1997.0,44200.0,11.7,2277967,134.0,3854.0,5,2003.0,2,4,1,2,0,150000.0
1248.0,65000.0,19.3,2277957,73.9,3855.0,5,2014.0,0,1,1,2,1,531000.0
2179.0,49000.0,16.0,2277965,140.0,3856.0,7,2013.0,0,1,1,4,0,900000.0
1086.0,7200.0,19.81,2277983,68.05,3857.0,5,2016.0,0,4,1,2,0,359000.0
1373.0,43152.0,20.73,2277967,91.1,3858.0,5,2016.0,0,4,1,2,2,735000.0
2494.0,112000.0,12.8,2277938,102.0,3859.0,8,2013.0,0,1,1,4,3,1200000.0
1197.0,23540.0,18.9,2277976,82.0,3860.0,5,2017.0,0,4,1,2,2,602000.0
1991.0,82160.0,16.52,2277950,123.7,3861.0,5,2008.0,0,1,1,0,2,257000.0
2696.0,57000.0,12.83,2277962,162.0,3862.0,7,2013.0,0,1,1,4,3,1245000.0
2179.0,39335.0,15.1,2277969,140.0,3863.0,7,2015.0,0,1,1,4,2,1263000.0
1497.0,62000.0,17.4,2277959,117.3,3864.0,5,2014.0,2,4,1,2,2,775000.0
1498.0,60000.0,22.7,2277960,89.84,3865.0,5,2014.0,0,1,1,2,1,550000.0
1197.0,35000.0,18.6,2277971,81.83,3866.0,5,2015.0,0,4,1,2,0,443000.0
2143.0,32345.0,17.9,2277973,136.0,3867.0,5,2016.0,0,1,0,3,2,2451000.0
814.0,47000.0,22.0,2277965,55.0,3868.0,5,2014.0,0,4,1,2,0,265000.0
