Engine,Kilometers_Driven,Mileage,New_Price,Power,S.No.,Seats,Year,Owner_Type,Fuel_Type,Transmission,Name,Location,Price
1497.0,32000.0,17.8,2277972.3660182245,117.3,5028.0,5,2015.0,First,Petrol,Manual,Fourth Tier,East,550000.0
1196.0,29875.0,18.16,2277973.062728668,86.8,5029.0,5,2016.0,First,Petrol,Manual,Fourth Tier,East,484999.99999999994
1248.0,32539.0,24.3,863000.0000000001,88.5,5030.0,5,2018.0,First,Diesel,Manual,Fourth Tier,South,839000.0
1461.0,83090.0,19.01,2277949.740460439,108.45,5031.0,5,2015.0,First,Diesel,Manual,Third Tier,East,799000.0
1396.0,62679.0,21.19,2277958.7135412297,88.73,5032.0,5,2016.0,First,Diesel,Manual,Fourth Tier,East,695000.0
1390.0,93000.0,15.7,2277945.2973493934,75.0,5033.0,5,2010.0,First,Petrol,Manual,Third Tier,West,150000.0
1497.0,44000.0,17.7,2277967.053560401,78.0,5034.0,5,2006.0,First,Petrol,Manual,Fourth Tier,West,155000.0
1196.0,78400.0,15.6,2277951.5987448147,70.0,5035.0,5,2010.0,Second,Petrol,Manual,Fourth Tier,South,275000.0
1598.0,71300.0,13.06,2277955.0620984486,102.53,5036.0,5,2014.0,First,Petrol,Manual,Third Tier,West,425000.0
1197.0,18000.0,20.36,2277978.312543367,78.9,5037.0,5,2015.0,First,Petrol,Manual,Fourth Tier,East,285000.0
1999.0,24013.0,12.81,6922000.0,148.31,5038.0,7,2019.0,First,Diesel,Automatic,First Tier,South,5614000.0
1984.0,99100.0,9.74,2277943.0841020015,208.0,5039.0,5,2009.0,Second,Petrol,Automatic,Second Tier,East,1000000.0
1298.0,62000.0,11.3,2277958.9331147936,83.1,5040.0,8,2003.0,Second,Petrol,Manual,Fourth Tier,West,125000.0
1248.0,14000.0,26.59,2277980.1207153397,74.0,5041.0,5,2017.0,First,Diesel,Manual,Fourth Tier,East,750000.0
1968.0,44811.0,17.11,2277967.0773732862,174.33,5042.0,5,2015.0,First,Diesel,Automatic,Second Tier,South,2581000.0
1198.0,44000.0,16.47,2277966.812467013,74.0,5043.0,5,2014.0,First,Petrol,Manual,Fourth Tier,East,430000.0
2982.0,136000.0,11.5,2277927.555323701,171.0,5044.0,7,2010.0,Second,Diesel,Manual,Third Tier,East,1100000.0
2982.0,144113.0,11.5,2277923.966978986,171.0,5045.0,7,2010.0,Second,Diesel,Manual,Third Tier,North,1175000.0
2354.0,94989.0,12.8,2277945.192461089,177.6,5046.0,5,2012.0,First,Petrol,Manual,Fourth Tier,South,658000.0
1248.0,58133.0,22.9,2277960.600746901,74.0,5047.0,5,2012.0,First,Diesel,Manual,Fourth Tier,East,480000.0
1198.0,61000.0,17.5,2277959.292296861,70.0,5048.0,5,2008.0,Second,Petrol,Manual,Third Tier,West,165000.0
1956.0,27000.0,17.1,1845000.0,170.0,5049.0,5,2017.0,First,Diesel,Manual,Second Tier,East,1500000.0
624.0,18050.0,25.4,2277977.8263025326,37.5,5050.0,4,2014.0,Second,Petrol,Manual,Fifth Tier,East,100000.0
1596.0,145277.0,15.3,2277922.339100867,101.0,5051.0,5,2007.0,First,Petrol,Manual,Fourth Tier,East,165000.0
793.0,42000.0,27.62,2277967.3691841755,47.0,5052.0,5,2015.0,First,Diesel,Manual,Fourth Tier,East,360000.0
2982.0,86000.0,11.5,2277949.6661201436,171.0,5053.0,7,2011.0,First,Diesel,Manual,Third Tier,North,1150000.0
793.0,42150.0,27.62,2277967.3023188957,47.0,5054.0,5,2015.0,First,Diesel,Manual,Fourth Tier,East,360000.0
814.0,30158.0,21.1,2277972.623214957,55.2,5055.0,5,2015.0,First,Petrol,Manual,Fourth Tier,West,305000.0
1498.0,47000.0,23.5,2277965.722901765,90.0,5056.0,5,2011.0,Second,Diesel,Manual,Fourth Tier,South,600000.0
1198.0,39000.0,16.47,2277969.0201030183,74.0,5057.0,5,2013.0,First,Petrol,Manual,Fourth Tier,East,375000.0
1199.0,32125.0,16.2,2277972.061197363,74.0,5058.0,5,2016.0,First,Petrol,Manual,Fourth Tier,South,617000.0
1248.0,58829.0,24.3,989000.0,88.5,5059.0,5,2017.0,First,Diesel,Manual,Fourth Tier,South,905000.0000000001
1198.0,67559.0,19.4,2277956.3899214896,86.8,5060.0,5,2013.0,First,Petrol,Manual,Fourth Tier,South,405000.0
1298.0,55000.0,17.5,2277962.0236699414,85.8,5061.0,5,2013.0,First,Petrol,Manual,Fourth Tier,West,425000.0
998.0,30000.0,23.1,487000.0,67.04,5062.0,5,2018.0,First,Petrol,Manual,Fourth Tier,East,375000.0
1591.0,28000.0,13.0,2277974.2011980987,121.3,5063.0,5,2016.0,First,Petrol,Automatic,Fourth Tier,West,1185000.0
1498.0,31826.0,22.7,2277972.4316873145,89.84,5064.0,5,2016.0,First,Diesel,Manual,Fourth Tier,South,824000.0
1248.0,64000.0,17.8,2277958.0015100855,76.51528264961053,5065.0,5,2016.0,First,Diesel,Manual,Fourth Tier,East,599000.0
1997.0,100009.0,13.1,2277942.6789976144,141.1,5066.0,5,2008.0,Second,Petrol,Manual,Fourth Tier,North,650000.0
2179.0,17201.0,12.51,2277979.451170169,187.7,5067.0,7,2019.0,First,Diesel,Automatic,First Tier,South,5891000.0
2179.0,74345.0,15.1,2277954.1736872843,140.0,5068.0,7,2014.0,First,Diesel,Manual,Third Tier,North,800000.0
1198.0,58134.0,16.47,2277960.554682682,74.0,5069.0,5,2015.0,First,Petrol,Manual,Fourth Tier,South,463999.99999999994
1197.0,30566.0,19.2,2277972.7464981205,80.0,5070.0,5,2010.0,First,Petrol,Automatic,Fourth Tier,South,332000.0
1197.0,55231.0,20.36,2277961.837702444,78.9,5071.0,5,2012.0,Second,Petrol,Manual,Fourth Tier,East,278000.0
1998.0,67774.0,14.81,2277956.936709381,163.7,5072.0,5,2016.0,First,Diesel,Automatic,Fifth Tier,South,894999.9999999999
1991.0,50319.0,12.0,2277964.652223506,181.03,5073.0,5,2013.0,First,Petrol,Automatic,Second Tier,West,2195000.0
2359.0,45000.0,11.7,2277967.2932554525,134.0,5074.0,5,2013.0,First,Petrol,Manual,Fourth Tier,East,790000.0
1796.0,43627.0,11.74,2277967.456351007,186.0,5075.0,5,2007.0,First,Petrol,Automatic,Second Tier,East,2900000.0
1199.0,45000.0,22.07,2277966.362298504,73.9,5076.0,5,2013.0,First,Diesel,Manual,Fourth Tier,East,325000.0
1497.0,10500.0,17.4,2277981.8617979377,117.3,5077.0,5,2014.0,First,Petrol,Manual,Fourth Tier,West,590000.0
1248.0,21789.0,24.3,1100000.0,88.5,5078.0,5,2017.0,First,Diesel,Manual,Fourth Tier,South,988000.0000000001
1197.0,21134.0,18.6,977999.9999999999,81.86,5079.0,5,2019.0,First,Petrol,Manual,Fourth Tier,South,877999.9999999999
2179.0,90000.0,13.93,2277947.2467258424,138.1,5080.0,7,2011.0,Second,Diesel,Manual,Fifth Tier,East,275000.0
1461.0,51553.0,21.64,2277963.6727223443,84.8,5081.0,5,2014.0,First,Diesel,Manual,Fourth Tier,South,598000.0
2497.0,31000.0,10.9,2277973.6005261745,215.0,5082.0,5,2011.0,First,Petrol,Automatic,Second Tier,North,3100000.0
1798.0,67422.0,14.53,2277956.927627995,138.0,5083.0,5,2011.0,Second,Petrol,Manual,Third Tier,North,355000.0
1582.0,60519.0,22.32,2277959.806989335,126.32,5084.0,5,2015.0,First,Diesel,Manual,Fourth Tier,South,624000.0
1248.0,34000.0,19.3,2277971.2638990222,73.9,5085.0,5,2009.0,First,Diesel,Manual,Fourth Tier,East,219000.0
1248.0,68434.0,28.4,914000.0,73.75,5086.0,5,2013.0,First,Diesel,Manual,Fourth Tier,East,550000.0
998.0,17000.0,24.07,448000.00000000006,67.1,5087.0,5,2014.0,First,Petrol,Manual,Fourth Tier,West,210000.0
5000.0,43686.0,10.5,2277970.0109749096,503.0,5088.0,4,2011.0,First,Petrol,Automatic,First Tier,South,5066000.0
2143.0,22000.0,14.84,2277977.29258469,170.0,5089.0,5,2012.0,First,Diesel,Automatic,Second Tier,East,1400000.0
1582.0,79225.0,22.0,1557000.0,126.2,5090.0,5,2013.0,First,Diesel,Manual,Fourth Tier,West,550000.0
1598.0,63000.0,14.2,2277958.718372133,102.0,5091.0,5,2007.0,Third,Petrol,Manual,Fifth Tier,West,120000.0
1197.0,61922.0,20.4,2277958.873272253,81.8,5092.0,5,2014.0,First,Petrol,Manual,Fourth Tier,East,530000.0
1582.0,85000.0,23.9,2277948.9775598864,126.2,5093.0,5,2015.0,First,Diesel,Manual,Fourth Tier,East,630000.0
2143.0,26192.0,17.9,2277975.437101992,168.0,5094.0,5,2017.0,First,Diesel,Automatic,Second Tier,South,4047000.0
2982.0,65000.0,13.0,2277958.94236464,168.5,5095.0,7,2013.0,First,Diesel,Manual,Third Tier,North,1610000.0000000002
1968.0,44999.0,12.8,2277966.979407814,167.6,5096.0,5,2014.0,First,Diesel,Automatic,Second Tier,North,2500000.0
1995.0,81308.0,13.2,2277950.9427593746,170.0,5097.0,5,2008.0,Second,Diesel,Automatic,Second Tier,West,795000.0
796.0,35000.0,24.7,2277970.4553623446,47.3,5098.0,5,2016.0,First,Petrol,Manual,Fourth Tier,North,265000.0
998.0,65349.0,20.92,2277957.19576737,67.1,5099.0,5,2012.0,First,Petrol,Manual,Fourth Tier,South,281000.0
1798.0,80000.0,15.64,2277951.3631758513,167.62,5100.0,5,2012.0,First,Petrol,Automatic,Second Tier,East,1750000.0
1197.0,61000.0,16.1,2277959.2789906245,85.0,5101.0,5,2012.0,First,Petrol,Manual,Fourth Tier,West,330000.0
998.0,31817.0,22.5,512000.0,67.04,5102.0,5,2019.0,First,Petrol,Manual,Fourth Tier,South,534000.0
1498.0,41000.0,21.14,2277968.3654129463,103.52,5103.0,5,2016.0,First,Diesel,Manual,Third Tier,East,850000.0
1198.0,82606.0,16.0,2277949.723933958,90.0,5104.0,5,2010.0,Second,Petrol,Manual,Fourth Tier,South,269000.0
2179.0,52000.0,16.0,2277964.0463294587,140.0,5105.0,7,2015.0,First,Diesel,Manual,Third Tier,East,1150000.0
1197.0,50318.0,18.5,2277964.0020006225,85.8,5106.0,5,2011.0,First,Petrol,Manual,Fourth Tier,South,405999.99999999994
2143.0,50000.0,17.9,7943000.000000001,201.15,5107.0,5,2016.0,First,Diesel,Automatic,Second Tier,East,4900000.0
1598.0,72000.0,20.5,2277954.733654589,103.5,5108.0,5,2012.0,First,Diesel,Manual,Third Tier,South,459999.99999999994
1120.0,63776.0,24.0,2277957.9863362107,70.0,5109.0,5,2015.0,First,Diesel,Manual,Fourth Tier,North,396000.0
1197.0,28133.0,18.6,2277973.8121846053,81.86,5110.0,5,2015.0,First,Petrol,Manual,Fourth Tier,West,560000.0
1248.0,45000.0,22.95,794000.0,74.0,5111.0,5,2017.0,First,Diesel,Manual,Fifth Tier,East,375000.0
1396.0,55697.0,22.54,2277961.780387501,88.73,5112.0,5,2015.0,First,Diesel,Manual,Fourth Tier,North,550000.0
1598.0,62000.0,20.5,2277959.154972651,103.5,5113.0,5,2012.0,Second,Diesel,Manual,Third Tier,North,300000.0
1368.0,48000.0,16.0,2277965.1617840733,90.0,5114.0,5,2011.0,First,Petrol,Manual,Fifth Tier,West,300000.0
1298.0,90246.0,16.1,2277946.4216955514,88.2,5115.0,5,2010.0,First,Petrol,Manual,Fourth Tier,West,295000.0
1396.0,80500.0,25.0,2277950.8080031746,69.0,5116.0,5,2015.0,First,Diesel,Manual,Fifth Tier,East,245000.00000000003
2143.0,119000.0,14.84,2277934.3856876846,170.0,5117.0,5,2012.0,First,Diesel,Automatic,Second Tier,West,1399000.0
2987.0,28541.0,11.57,9513000.0,254.79,5118.0,5,2016.0,First,Diesel,Automatic,Second Tier,South,6075000.0
1086.0,45500.0,0.0,2277966.0383609454,58.12333848097592,5119.0,5,2008.0,Second,Petrol,Manual,Fourth Tier,East,117000.0
1497.0,41000.0,16.8,2277968.361371842,116.3,5120.0,5,2012.0,Second,Petrol,Manual,Fourth Tier,East,450000.0
1197.0,58000.0,18.5,2277960.600041502,80.0,5121.0,5,2010.0,Second,Petrol,Manual,Fourth Tier,West,250000.0
2982.0,99000.0,13.0,2277943.898315205,168.5,5122.0,7,2015.0,First,Diesel,Manual,Third Tier,East,2050000.0
1197.0,31200.0,18.9,2277972.4523580717,82.0,5123.0,5,2014.0,First,Petrol,Manual,Fourth Tier,North,390000.0
1896.0,85000.0,15.0,2277949.2177392463,105.0,5124.0,5,2009.0,Second,Diesel,Manual,Fourth Tier,East,350000.0
1499.0,60924.0,15.63,2277959.549443145,110.4,5125.0,5,2016.0,First,Petrol,Automatic,Fourth Tier,East,830000.0000000001
814.0,45000.0,21.1,2277966.0404788577,55.2,5126.0,5,2012.0,First,Petrol,Manual,Fourth Tier,East,250000.0
1198.0,44000.0,19.15,873000.0,75.94,5127.0,5,2011.0,First,Petrol,Automatic,Fourth Tier,East,265000.0
1199.0,30534.0,19.0,2277972.7478204006,88.7,5128.0,5,2016.0,First,Petrol,Automatic,Fourth Tier,South,742000.0
1198.0,46399.0,16.47,2277965.728867999,74.0,5129.0,5,2016.0,First,Petrol,Manual,Fourth Tier,South,463000.0
796.0,42000.0,19.7,2277967.3510304256,46.3,5130.0,5,2008.0,First,Petrol,Manual,Fourth Tier,East,109000.00000000001
1582.0,67000.0,22.32,2277956.928325997,126.32,5131.0,5,2011.0,First,Diesel,Manual,Fourth Tier,North,380000.0
2148.0,58000.0,10.0,2277961.3638041527,170.0,5132.0,5,2013.0,First,Diesel,Automatic,Second Tier,West,1575000.0
1193.0,27000.0,17.57,869000.0,88.7,5133.0,5,2015.0,First,Petrol,Manual,Fifth Tier,South,527000.0
1198.0,39566.0,18.4,2277968.750746066,86.8,5134.0,5,2012.0,Second,Petrol,Manual,Fourth Tier,West,275000.0
1498.0,14980.0,27.3,1081000.0,98.6,5135.0,5,2016.0,First,Diesel,Manual,Fourth Tier,East,740000.0
998.0,18491.0,24.07,2277977.9096013177,67.1,5136.0,5,2017.0,First,Petrol,Automatic,Fourth Tier,North,390000.0
993.0,90000.0,17.3,2277946.278902026,60.0,5137.0,5,2000.0,Second,Petrol,Manual,Fourth Tier,North,70000.0
1396.0,118211.0,22.54,2277934.1259069876,88.73,5138.0,5,2015.0,First,Diesel,Manual,Fourth Tier,West,590000.0
1598.0,63316.0,22.7,2277958.567484371,118.0,5139.0,5,2016.0,First,Diesel,Manual,Fourth Tier,South,958000.0
2143.0,42000.0,14.21,2277968.4370404356,203.0,5140.0,5,2014.0,First,Diesel,Automatic,Second Tier,North,2495000.0
1399.0,25648.0,13.7,2277975.0657083136,98.82,5141.0,7,2015.0,First,Petrol,Manual,Fifth Tier,South,429000.0
2143.0,67612.0,14.21,2277957.1092689615,203.0,5142.0,5,2011.0,Second,Diesel,Automatic,Second Tier,North,1150000.0
2179.0,33000.0,16.0,2277972.439341065,140.0,5143.0,7,2016.0,First,Diesel,Manual,Third Tier,West,965000.0
1197.0,20000.0,20.36,2277977.3998870268,78.9,5144.0,5,2015.0,First,Petrol,Manual,Fourth Tier,West,375000.0
1341.0,143000.0,14.2,2277923.116435388,82.9,5145.0,5,2007.0,Second,Petrol,Manual,Fourth Tier,West,110000.00000000001
2967.0,118218.0,12.07,2277935.3875458837,241.4,5146.0,7,2014.0,First,Diesel,Automatic,Second Tier,South,3141000.0
2179.0,99000.0,12.05,2277943.2470331728,120.0,5147.0,8,2012.0,Third,Diesel,Manual,Third Tier,West,600000.0
1199.0,22700.0,18.7,2277976.207252729,88.7,5148.0,5,2016.0,First,Petrol,Manual,Fourth Tier,West,555000.0
2179.0,28000.0,14.0,2277974.6489060973,138.1,5149.0,7,2017.0,First,Diesel,Manual,Fifth Tier,North,1091000.0
2179.0,62000.0,15.1,2277959.611869756,140.0,5150.0,7,2014.0,First,Diesel,Manual,Third Tier,East,725000.0
1199.0,107023.0,22.07,2277938.9120875844,73.9,5151.0,5,2012.0,First,Diesel,Manual,Fourth Tier,East,390000.0
1248.0,71082.0,19.3,2277954.84627811,73.9,5152.0,5,2012.0,First,Diesel,Manual,Fourth Tier,North,395000.0
1968.0,60000.0,15.73,2277960.330660163,174.33,5153.0,5,2013.0,First,Diesel,Automatic,Second Tier,West,2200000.0
998.0,21701.0,23.1,2277976.485201369,67.04,5154.0,5,2014.0,First,Petrol,Manual,Fourth Tier,North,338000.0
1497.0,56000.0,16.8,2277961.7182218353,116.3,5155.0,5,2011.0,First,Petrol,Manual,Fourth Tier,West,345000.0
1197.0,32450.0,18.6,2277971.890837783,81.83,5156.0,5,2016.0,First,Petrol,Manual,Fourth Tier,North,575000.0
799.0,12500.0,25.17,2277980.393733703,53.3,5157.0,5,2016.0,First,Petrol,Manual,Third Tier,North,275000.0
2143.0,20483.0,17.9,2277977.942124773,136.0,5158.0,5,2019.0,First,Diesel,Automatic,Second Tier,South,3030000.0
1498.0,45800.0,22.7,2277966.226525888,89.84,5159.0,5,2014.0,First,Diesel,Manual,Fourth Tier,East,750000.0
1197.0,35441.0,18.6,2277970.5669771675,81.83,5160.0,5,2015.0,First,Petrol,Manual,Fourth Tier,South,687000.0
2494.0,86398.0,12.99,2277949.0660168007,100.6,5161.0,7,2015.0,First,Diesel,Manual,Third Tier,South,1520000.0
1461.0,150000.0,21.64,2277920.111937337,84.8,5162.0,5,2012.0,First,Diesel,Manual,Fourth Tier,East,350000.0
1248.0,89000.0,25.2,2277946.9189030584,74.0,5163.0,5,2014.0,First,Diesel,Manual,Fourth Tier,East,585000.0
998.0,68375.0,19.0,2277955.84030242,66.1,5164.0,5,2010.0,First,Petrol,Manual,Fourth Tier,East,250000.0
1197.0,52000.0,18.6,2277963.242602054,85.8,5165.0,5,2013.0,First,Petrol,Manual,Fourth Tier,West,395000.0
2143.0,39000.0,17.9,4240000.0,136.0,5166.0,5,2017.0,First,Diesel,Automatic,Second Tier,North,2700000.0
1373.0,68000.0,16.02,2277956.3069207147,93.7,5167.0,7,2014.0,Second,Petrol,Manual,Fourth Tier,South,675000.0
998.0,71000.0,18.9,2277954.6784057156,67.1,5168.0,5,2007.0,Second,Petrol,Manual,Fourth Tier,North,150000.0
1199.0,72003.0,22.07,2277954.3954147263,73.9,5169.0,5,2012.0,First,Diesel,Manual,Fourth Tier,East,390000.0
1498.0,135670.0,22.7,2277926.4774351143,89.84,5170.0,5,2014.0,First,Diesel,Manual,Fourth Tier,East,655000.0
1498.0,65850.0,25.1,2277957.356814461,98.6,5171.0,5,2017.0,First,Diesel,Manual,Fourth Tier,South,944000.0
1798.0,53920.0,14.28,2337000.0,138.03,5172.0,5,2015.0,First,Petrol,Manual,Third Tier,South,1077000.0
2179.0,58000.0,15.1,2277961.3748761825,140.0,5173.0,7,2014.0,First,Diesel,Manual,Third Tier,East,750000.0
796.0,4000.0,24.7,2277984.145543253,47.3,5174.0,5,2016.0,First,Petrol,Manual,Fourth Tier,East,300000.0
2993.0,58000.0,18.59,7978000.0,265.0,5175.0,5,2010.0,First,Diesel,Automatic,Second Tier,East,1175000.0
814.0,29832.0,21.1,2277972.7355822083,55.2,5176.0,5,2016.0,First,Petrol,Manual,Fourth Tier,South,329000.0
1248.0,71156.0,26.59,2277954.806963052,74.0,5177.0,5,2016.0,First,Diesel,Manual,Fourth Tier,East,650000.0
998.0,64687.0,31.79,587000.0,58.33,5178.0,5,2015.0,First,CNG,Manual,Fourth Tier,North,380000.0
1968.0,54000.0,16.55,2277962.9748608083,147.51,5179.0,5,2011.0,First,Diesel,Automatic,Second Tier,East,1800000.0
1798.0,75000.0,13.7,2277953.552531976,157.75,5180.0,5,2009.0,Second,Petrol,Automatic,Third Tier,South,495000.0
1193.0,39208.0,17.57,763000.0,88.7,5181.0,5,2015.0,First,Petrol,Manual,Fifth Tier,South,451999.99999999994
2149.0,41000.0,17.0,2277968.8669764735,139.07,5182.0,7,2014.0,First,Diesel,Manual,Third Tier,East,800000.0
1497.0,38622.0,17.4,1268000.0,117.3,5183.0,5,2013.0,First,Petrol,Manual,Fourth Tier,South,626000.0
1498.0,18000.0,16.95,2277978.515634453,97.7,5184.0,5,2016.0,First,Petrol,Manual,Fourth Tier,East,750000.0
1534.177172192809,52000.0,16.1,2277963.5079976497,105.44742949872443,5185.0,5,2012.0,First,Petrol,Manual,Fourth Tier,North,365000.0
1598.0,45000.0,14.4,2277966.6542861736,103.6,5186.0,5,2011.0,First,Petrol,Automatic,Fourth Tier,West,335000.0
1591.0,48656.0,15.74,2277965.033200824,121.3,5187.0,5,2014.0,First,Petrol,Automatic,Fourth Tier,West,550000.0
1582.0,79000.0,22.0,1660000.0000000002,126.2,5188.0,5,2012.0,First,Diesel,Automatic,Fourth Tier,South,525000.0
1968.0,88000.0,16.55,2277947.9345692988,140.0,5189.0,5,2012.0,First,Diesel,Automatic,Second Tier,South,1625000.0
1586.0,92000.0,15.5,2277945.857263095,103.3,5190.0,5,2009.0,First,Petrol,Manual,Fourth Tier,North,270000.0
2198.0,9000.0,12.62,2277983.0579026607,158.0,5191.0,7,2019.0,First,Diesel,Automatic,Fourth Tier,East,3290000.0
1197.0,50121.0,20.4,2277964.066257168,83.11,5192.0,5,2008.0,First,Petrol,Manual,Fourth Tier,South,341000.0
1120.0,79000.0,24.0,2277951.2312374148,70.0,5193.0,5,2014.0,First,Diesel,Manual,Fourth Tier,East,415000.00000000006
1498.0,46000.0,20.14,2277966.128781712,88.8,5194.0,5,2014.0,Second,Diesel,Manual,Fourth Tier,East,590000.0
2496.0,100000.0,10.0,2277943.048430022,157.7,5195.0,5,2012.0,First,Petrol,Automatic,Second Tier,West,1150000.0
1197.0,41000.0,18.6,2277968.0989713785,81.83,5196.0,5,2015.0,First,Petrol,Manual,Fourth Tier,East,475000.0
998.0,25000.0,24.07,2277975.014873671,67.1,5197.0,5,2015.0,First,Petrol,Automatic,Fourth Tier,East,350000.0
1248.0,71899.0,20.77,2277954.4742586403,88.76,5198.0,7,2014.0,First,Diesel,Manual,Fourth Tier,West,725000.0
998.0,7100.0,23.1,2277982.9308574004,67.04,5199.0,5,2016.0,First,Petrol,Automatic,Fourth Tier,West,434999.99999999994
999.0,38171.0,22.5,572000.0,67.0,5200.0,5,2018.0,Second,Petrol,Automatic,Third Tier,South,499000.0
2179.0,70359.0,12.05,2277955.899698529,120.0,5201.0,8,2013.0,First,Diesel,Manual,Third Tier,South,765000.0
2494.0,200000.0,12.8,2277898.8133817613,102.0,5202.0,7,2011.0,First,Diesel,Manual,Third Tier,East,900000.0
1199.0,26969.0,22.07,2277974.3033584915,73.9,5203.0,5,2017.0,First,Diesel,Manual,Fourth Tier,East,690000.0
1399.0,56500.0,20.0,2277961.4015000933,68.0,5204.0,5,2011.0,First,Diesel,Manual,Fourth Tier,East,290000.0
1461.0,40000.0,20.45,2277968.7494996833,83.8,5205.0,5,2014.0,First,Diesel,Manual,Fourth Tier,East,575000.0
2200.0,41000.0,17.0,2277968.9013163364,139.01,5206.0,7,2014.0,First,Diesel,Manual,Third Tier,East,800000.0
999.0,53105.0,22.5,493000.0,67.0,5207.0,5,2017.0,First,Petrol,Automatic,Third Tier,South,441000.0
1498.0,23000.0,21.14,2277976.2985483217,103.52,5208.0,5,2013.0,First,Diesel,Manual,Third Tier,West,495000.0
2179.0,80999.0,16.0,2277951.1937968554,140.0,5209.0,7,2016.0,First,Diesel,Automatic,Third Tier,East,1440000.0
1399.0,82000.0,20.0,2277950.1222141394,68.05,5210.0,5,2012.0,First,Diesel,Manual,Fourth Tier,East,295000.0
2523.0,68557.0,15.96,1128000.0,62.1,5211.0,7,2017.0,First,Diesel,Manual,Third Tier,South,814000.0
1498.0,34000.0,20.64,1420000.0,108.5,5212.0,5,2016.0,First,Diesel,Manual,Fourth Tier,East,844999.9999999999
2494.0,77000.0,12.99,2277953.2086793515,100.0,5213.0,8,2015.0,First,Diesel,Manual,Third Tier,West,1250000.0
2179.0,48000.0,15.1,2277965.7867305684,140.0,5214.0,7,2012.0,First,Diesel,Manual,Third Tier,West,650000.0
1499.0,28232.0,15.8,2277973.9842138994,110.0,5215.0,5,2015.0,Second,Petrol,Manual,Fourth Tier,South,772000.0
1968.0,110000.0,16.96,2277938.1974973655,138.1,5216.0,5,2011.0,First,Diesel,Automatic,Fourth Tier,East,800000.0
2179.0,120000.0,13.93,2277933.942802455,138.0,5217.0,7,2009.0,Second,Diesel,Manual,Fifth Tier,East,300000.0
2993.0,49000.0,8.2,2277966.002275577,245.0,5218.0,4,2013.0,First,Diesel,Automatic,Second Tier,West,2900000.0
1198.0,22000.0,16.47,2277976.4959890177,74.0,5219.0,5,2014.0,First,Petrol,Manual,Fourth Tier,East,411000.00000000006
1197.0,14925.0,18.5,2277979.624778123,82.9,5220.0,5,2015.0,First,Petrol,Manual,Fourth Tier,South,537000.0
1248.0,75000.0,20.77,2277953.096757728,88.8,5221.0,7,2013.0,First,Diesel,Manual,Fourth Tier,West,655000.0
1497.0,23000.0,17.4,2277976.2953870595,117.3,5222.0,5,2015.0,First,Petrol,Manual,Fourth Tier,East,700000.0
1497.0,57000.0,17.0,2277961.2582413284,118.0,5223.0,5,2014.0,First,Petrol,Manual,Fourth Tier,West,548000.0
1968.0,76718.0,16.96,2277952.9147928655,138.03,5224.0,5,2013.0,First,Diesel,Automatic,Fourth Tier,South,651000.0
1498.0,138000.0,25.8,2277925.433322002,98.6,5225.0,5,2016.0,First,Diesel,Manual,Fourth Tier,West,515000.00000000006
2179.0,140000.0,15.1,2277925.09535596,140.0,5226.0,7,2013.0,Second,Diesel,Manual,Third Tier,East,900000.0
1798.0,110000.0,14.53,2277938.059097344,138.1,5227.0,5,2008.0,Second,Petrol,Automatic,Third Tier,West,275000.0
1086.0,126000.0,17.0,2277930.4082626477,66.60636472075043,5228.0,5,2005.0,Second,Petrol,Manual,Fourth Tier,West,120000.0
1995.0,73000.0,22.69,4879000.0,190.0,5229.0,5,2012.0,First,Diesel,Automatic,Second Tier,South,1250000.0
1498.0,63423.0,23.0,1042000.0,98.96,5230.0,5,2017.0,First,Diesel,Manual,Fourth Tier,South,769000.0
1197.0,62132.0,18.5,2277958.7439604723,82.85,5231.0,5,2013.0,First,Petrol,Manual,Fourth Tier,South,457000.0
1497.0,51000.0,16.8,2277963.909456728,118.0,5232.0,5,2013.0,First,Petrol,Automatic,Fourth Tier,West,450000.0
1248.0,75000.0,23.2,2277953.0921864933,73.94,5233.0,5,2015.0,First,Diesel,Manual,Fourth Tier,East,490000.00000000006
1086.0,55410.0,19.81,2277961.6261754055,68.05,5234.0,5,2008.0,First,Petrol,Manual,Fourth Tier,East,165000.0
1199.0,41000.0,18.2,2277968.0903684786,82.4,5235.0,5,2015.0,First,Petrol,Manual,Fifth Tier,West,325000.0
1582.0,45000.0,22.32,2277966.6305133537,126.32,5236.0,5,2012.0,First,Diesel,Manual,Fourth Tier,East,625000.0
1591.0,53322.0,15.8,1605999.9999999998,121.3,5237.0,5,2018.0,First,Petrol,Manual,Fourth Tier,South,1213000.0
1199.0,48000.0,18.2,2277964.9937374787,82.4,5238.0,5,2013.0,First,Petrol,Manual,Fifth Tier,North,325000.0
1968.0,72000.0,14.16,2277955.00089427,174.3,5239.0,5,2013.0,First,Diesel,Automatic,Second Tier,East,2900000.0
1497.0,50266.0,17.0,2277964.231973211,118.0,5240.0,5,2013.0,First,Petrol,Manual,Fourth Tier,South,553000.0
1497.0,21800.0,17.0,1127000.0,121.36,5241.0,5,2017.0,First,Petrol,Manual,Fourth Tier,East,875000.0
2967.0,45000.0,12.07,2277967.743939132,241.4,5242.0,7,2014.0,Second,Diesel,Automatic,Second Tier,South,3790000.0
1197.0,62000.0,20.36,2277958.798804815,78.9,5243.0,5,2010.0,First,Petrol,Manual,Fourth Tier,North,240000.0
